Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
2/3/15,cycling,cycling,2015-02-03T11:31:34-05:00,2015-02-03T11:45:37-05:00,843,2.487,0,0
2/3/15,walking,walking,2015-02-03T11:45:37-05:00,2015-02-03T11:46:35-05:00,58,0.019,60,0
2/3/15,walking,walking,2015-02-03T12:03:24-05:00,2015-02-03T12:03:43-05:00,19,0.007,23,0
2/3/15,cycling,cycling,2015-02-03T12:17:29-05:00,2015-02-03T12:29:22-05:00,713,2.404,0,0
2/3/15,walking,walking,2015-02-03T12:29:23-05:00,2015-02-03T12:30:44-05:00,81,0.029,92,0
2/3/15,walking,walking,2015-02-03T14:28:45-05:00,2015-02-03T14:29:11-05:00,26,0.009,30,0
2/3/15,walking,walking,2015-02-03T16:33:30-05:00,2015-02-03T16:43:47-05:00,617,0.201,648,0
2/3/15,transport,transport,2015-02-03T16:43:46-05:00,2015-02-03T19:29:56-05:00,9970,1.476,0,0
2/3/15,cycling,cycling,2015-02-03T19:29:55-05:00,2015-02-03T19:42:58-05:00,783,0.047,0,0
2/3/15,transport,transport,2015-02-03T19:42:58-05:00,2015-02-03T20:31:38-05:00,2920,0.510,0,0
2/3/15,walking,walking,2015-02-03T21:51:40-05:00,2015-02-03T21:52:10-05:00,30,0.009,31,0
2/3/15,walking,walking,2015-02-03T22:05:57-05:00,2015-02-03T22:09:01-05:00,184,0.086,139,0
2/3/15,walking,walking,2015-02-03T23:02:48-05:00,2015-02-03T23:03:18-05:00,30,0.009,30,0
2/3/15,transport,transport,2015-02-03T23:06:24-05:00,2015-02-03T23:16:30-05:00,606,0.308,0,0
2/4/15,running,running,2015-02-04T05:12:21-05:00,2015-02-04T05:17:01-05:00,280,0.428,714,0
2/4/15,walking,walking,2015-02-04T07:16:28-05:00,2015-02-04T07:18:58-05:00,150,0.083,177,0
2/4/15,walking,walking,2015-02-04T08:00:16-05:00,2015-02-04T08:02:49-05:00,153,0.090,194,0
2/4/15,cycling,cycling,2015-02-04T08:13:14-05:00,2015-02-04T08:22:04-05:00,530,2.148,0,0
2/4/15,walking,walking,2015-02-04T08:23:50-05:00,2015-02-04T08:29:15-05:00,325,0.261,560,0
2/4/15,walking,walking,2015-02-04T09:51:15-05:00,2015-02-04T09:51:45-05:00,30,0.019,61,0
2/4/15,walking,walking,2015-02-04T11:00:22-05:00,2015-02-04T11:03:51-05:00,209,0.143,307,0
2/4/15,cycling,cycling,2015-02-04T11:46:23-05:00,2015-02-04T11:59:03-05:00,760,2.258,0,0
2/4/15,walking,walking,2015-02-04T11:59:27-05:00,2015-02-04T11:59:57-05:00,30,0.019,61,0
2/4/15,walking,walking,2015-02-04T12:00:26-05:00,2015-02-04T12:02:56-05:00,150,0.089,192,0
2/4/15,walking,walking,2015-02-04T15:21:57-05:00,2015-02-04T15:23:35-05:00,98,0.030,81,0
2/4/15,walking,walking,2015-02-04T16:54:24-05:00,2015-02-04T16:54:54-05:00,30,0.019,60,0
2/4/15,walking,walking,2015-02-04T17:31:31-05:00,2015-02-04T17:32:01-05:00,30,0.009,30,0
2/4/15,walking,walking,2015-02-04T20:20:52-05:00,2015-02-04T20:21:52-05:00,60,0.019,55,0
2/4/15,walking,walking,2015-02-04T21:11:41-05:00,2015-02-04T21:13:11-05:00,90,0.039,126,0
2/4/15,walking,walking,2015-02-04T22:26:51-05:00,2015-02-04T22:29:21-05:00,150,0.073,156,0
2/5/15,running,running,2015-02-05T07:11:49-05:00,2015-02-05T07:16:44-05:00,295,0.423,537,0
2/5/15,walking,walking,2015-02-05T07:29:46-05:00,2015-02-05T07:33:46-05:00,240,0.112,193,0
2/5/15,walking,walking,2015-02-05T08:02:52-05:00,2015-02-05T08:03:52-05:00,60,0.019,51,0
2/5/15,cycling,cycling,2015-02-05T12:15:53-05:00,2015-02-05T12:26:40-05:00,647,2.497,0,0
2/5/15,walking,walking,2015-02-05T12:27:40-05:00,2015-02-05T12:31:28-05:00,228,0.184,395,0
2/5/15,transport,transport,2015-02-05T12:57:47-05:00,2015-02-05T12:58:54-05:00,67,0.263,0,0
2/5/15,walking,walking,2015-02-05T12:59:24-05:00,2015-02-05T13:03:26-05:00,242,0.154,350,0
2/5/15,cycling,cycling,2015-02-05T13:36:39-05:00,2015-02-05T13:41:32-05:00,293,0.726,0,0
2/5/15,walking,walking,2015-02-05T13:41:32-05:00,2015-02-05T13:45:56-05:00,264,0.175,235,0
2/5/15,walking,walking,2015-02-05T13:54:04-05:00,2015-02-05T13:54:34-05:00,30,0.016,50,0
2/5/15,walking,walking,2015-02-05T14:58:12-05:00,2015-02-05T15:01:13-05:00,181,0.097,256,0
2/5/15,cycling,cycling,2015-02-05T15:04:14-05:00,2015-02-05T15:07:00-05:00,166,0.611,0,0
2/5/15,walking,walking,2015-02-05T15:07:13-05:00,2015-02-05T15:09:13-05:00,120,0.090,193,0
2/5/15,walking,walking,2015-02-05T15:53:12-05:00,2015-02-05T15:55:40-05:00,148,0.062,200,0
2/5/15,transport,transport,2015-02-05T15:55:40-05:00,2015-02-05T16:01:08-05:00,328,0.282,0,0
2/5/15,cycling,cycling,2015-02-05T16:01:08-05:00,2015-02-05T16:03:21-05:00,133,0.395,0,0
2/5/15,walking,walking,2015-02-05T16:05:08-05:00,2015-02-05T16:07:46-05:00,158,0.125,268,0
2/5/15,walking,walking,2015-02-05T17:57:49-05:00,2015-02-05T17:58:49-05:00,60,0.022,71,0
2/5/15,walking,walking,2015-02-05T18:01:15-05:00,2015-02-05T18:02:15-05:00,60,0.029,91,0
2/5/15,walking,walking,2015-02-05T19:06:09-05:00,2015-02-05T19:07:11-05:00,62,0.024,75,0
2/5/15,walking,walking,2015-02-05T20:00:00-05:00,2015-02-05T20:01:56-05:00,116,0.040,127,0
2/5/15,cycling,cycling,2015-02-05T20:06:26-05:00,2015-02-05T20:19:10-05:00,764,2.545,0,0
2/5/15,walking,walking,2015-02-05T20:19:22-05:00,2015-02-05T20:20:39-05:00,77,0.024,66,0
2/5/15,walking,walking,2015-02-05T22:02:44-05:00,2015-02-05T22:03:14-05:00,30,0.016,50,0
2/5/15,transport,transport,2015-02-05T22:05:44-05:00,2015-02-05T22:08:17-05:00,153,0.308,0,0
2/5/15,walking,walking,2015-02-05T22:09:48-05:00,2015-02-05T22:10:43-05:00,55,0.023,75,0
2/6/15,walking,walking,2015-02-06T05:09:41-05:00,2015-02-06T05:18:36-05:00,535,0.489,1049,0
2/6/15,running,running,2015-02-06T05:16:57-05:00,2015-02-06T05:20:22-05:00,205,0.393,425,0
2/6/15,walking,walking,2015-02-06T05:20:22-05:00,2015-02-06T05:21:14-05:00,52,0.016,46,0
2/6/15,walking,walking,2015-02-06T08:51:08-05:00,2015-02-06T08:52:08-05:00,60,0.022,71,0
2/6/15,walking,walking,2015-02-06T09:02:48-05:00,2015-02-06T09:03:48-05:00,60,0.029,91,0
2/6/15,walking,walking,2015-02-06T09:10:54-05:00,2015-02-06T09:25:04-05:00,850,0.741,1339,0
2/6/15,walking,walking,2015-02-06T09:26:49-05:00,2015-02-06T09:27:48-05:00,59,0.034,109,0
2/6/15,walking,walking,2015-02-06T10:50:45-05:00,2015-02-06T10:51:15-05:00,30,0.012,41,0
2/6/15,walking,walking,2015-02-06T11:50:35-05:00,2015-02-06T12:05:04-05:00,869,0.700,1275,0
2/6/15,walking,walking,2015-02-06T12:05:33-05:00,2015-02-06T12:06:03-05:00,30,0.009,31,0
2/6/15,walking,walking,2015-02-06T17:19:43-05:00,2015-02-06T17:20:13-05:00,30,0.012,40,0
2/6/15,walking,walking,2015-02-06T20:02:35-05:00,2015-02-06T20:03:35-05:00,60,0.029,91,0
2/6/15,walking,walking,2015-02-06T20:05:03-05:00,2015-02-06T20:23:05-05:00,1082,0.844,1737,0
2/6/15,walking,walking,2015-02-06T21:14:13-05:00,2015-02-06T21:14:43-05:00,30,0.022,70,0
2/6/15,walking,walking,2015-02-06T21:18:05-05:00,2015-02-06T21:37:19-05:00,1154,0.879,1920,0
2/6/15,walking,walking,2015-02-06T21:47:39-05:00,2015-02-06T21:48:39-05:00,60,0.022,71,0
2/6/15,walking,walking,2015-02-06T23:03:26-05:00,2015-02-06T23:11:24-05:00,478,0.279,818,0
2/6/15,walking,walking,2015-02-06T23:11:24-05:00,2015-02-06T23:12:26-05:00,62,0.019,63,0
2/7/15,walking,walking,2015-02-07T05:59:56-05:00,2015-02-07T06:00:56-05:00,60,0.019,46,0
2/7/15,walking,walking,2015-02-07T08:36:33-05:00,2015-02-07T08:37:33-05:00,60,0.024,76,0
2/7/15,cycling,cycling,2015-02-07T08:39:18-05:00,2015-02-07T08:49:40-05:00,622,2.219,0,0
2/7/15,walking,walking,2015-02-07T08:51:15-05:00,2015-02-07T08:56:45-05:00,330,0.269,577,0
2/7/15,walking,walking,2015-02-07T08:59:16-05:00,2015-02-07T09:02:56-05:00,220,0.131,293,0
2/7/15,walking,walking,2015-02-07T09:04:45-05:00,2015-02-07T09:05:15-05:00,30,0.009,30,0
2/7/15,walking,walking,2015-02-07T10:16:20-05:00,2015-02-07T10:17:51-05:00,91,0.045,145,0
2/7/15,walking,walking,2015-02-07T11:12:38-05:00,2015-02-07T11:13:38-05:00,60,0.025,81,0
2/7/15,walking,walking,2015-02-07T12:01:14-05:00,2015-02-07T12:06:22-05:00,308,0.153,329,0
2/7/15,walking,walking,2015-02-07T12:08:18-05:00,2015-02-07T12:20:38-05:00,740,0.593,1173,0
2/7/15,walking,walking,2015-02-07T12:28:24-05:00,2015-02-07T12:36:49-05:00,505,0.272,583,0
2/7/15,walking,walking,2015-02-07T13:03:27-05:00,2015-02-07T13:04:45-05:00,78,0.033,106,0
2/7/15,walking,walking,2015-02-07T13:03:45-05:00,2015-02-07T13:04:23-05:00,38,0.020,64,0
2/7/15,walking,walking,2015-02-07T13:21:07-05:00,2015-02-07T13:23:45-05:00,158,0.073,138,0
2/7/15,walking,walking,2015-02-07T13:26:56-05:00,2015-02-07T13:31:16-05:00,260,0.142,253,0
2/7/15,walking,walking,2015-02-07T14:23:02-05:00,2015-02-07T14:24:02-05:00,60,0.029,91,0
2/7/15,walking,walking,2015-02-07T14:27:06-05:00,2015-02-07T14:31:45-05:00,279,0.178,398,0
2/7/15,cycling,cycling,2015-02-07T14:34:02-05:00,2015-02-07T14:50:11-05:00,969,1.912,0,0
2/7/15,cycling,cycling,2015-02-07T14:54:58-05:00,2015-02-07T14:58:07-05:00,189,0.431,0,0
2/7/15,walking,walking,2015-02-07T14:58:31-05:00,2015-02-07T14:59:01-05:00,30,0.009,25,0
2/7/15,walking,walking,2015-02-07T15:00:35-05:00,2015-02-07T15:01:05-05:00,30,0.016,50,0
2/7/15,walking,walking,2015-02-07T15:20:06-05:00,2015-02-07T15:29:48-05:00,582,0.344,951,0
2/7/15,walking,walking,2015-02-07T15:34:11-05:00,2015-02-07T15:41:46-05:00,455,0.262,563,0
2/7/15,walking,walking,2015-02-07T18:28:29-05:00,2015-02-07T18:34:45-05:00,376,0.199,428,0
2/7/15,walking,walking,2015-02-07T18:54:44-05:00,2015-02-07T19:03:56-05:00,552,0.339,674,0
2/7/15,walking,walking,2015-02-07T19:05:20-05:00,2015-02-07T19:06:50-05:00,90,0.036,117,0
2/7/15,walking,walking,2015-02-07T21:43:01-05:00,2015-02-07T21:44:01-05:00,60,0.025,81,0
2/8/15,walking,walking,2015-02-08T08:37:55-05:00,2015-02-08T08:38:25-05:00,30,0.009,25,0
2/8/15,walking,walking,2015-02-08T10:22:10-05:00,2015-02-08T10:22:40-05:00,30,0.019,61,0
2/8/15,walking,walking,2015-02-08T10:24:06-05:00,2015-02-08T10:37:51-05:00,825,0.528,1177,0
2/8/15,walking,walking,2015-02-08T10:45:44-05:00,2015-02-08T10:46:44-05:00,60,0.019,51,0
2/8/15,walking,walking,2015-02-08T11:32:38-05:00,2015-02-08T11:34:08-05:00,90,0.028,77,0
2/8/15,walking,walking,2015-02-08T12:07:00-05:00,2015-02-08T12:11:12-05:00,252,0.146,314,0
2/8/15,walking,walking,2015-02-08T13:04:31-05:00,2015-02-08T13:05:01-05:00,30,0.009,15,0
2/8/15,walking,walking,2015-02-08T13:09:56-05:00,2015-02-08T13:32:07-05:00,1331,1.039,2101,0
2/8/15,walking,walking,2015-02-08T13:53:52-05:00,2015-02-08T13:54:22-05:00,30,0.009,25,0
2/8/15,walking,walking,2015-02-08T14:34:24-05:00,2015-02-08T14:34:54-05:00,30,0.009,25,0
2/8/15,walking,walking,2015-02-08T15:00:14-05:00,2015-02-08T15:01:44-05:00,90,0.029,91,0
2/8/15,walking,walking,2015-02-08T17:27:50-05:00,2015-02-08T17:29:20-05:00,90,0.028,81,0
2/8/15,walking,walking,2015-02-08T17:33:21-05:00,2015-02-08T17:42:13-05:00,532,0.288,928,0
2/8/15,walking,walking,2015-02-08T17:42:13-05:00,2015-02-08T17:42:40-05:00,27,0.009,27,0
2/8/15,walking,walking,2015-02-08T17:56:05-05:00,2015-02-08T17:56:26-05:00,21,0.011,36,0
2/8/15,walking,walking,2015-02-08T18:06:29-05:00,2015-02-08T18:21:55-05:00,926,0.593,774,0
2/8/15,walking,walking,2015-02-08T18:21:54-05:00,2015-02-08T18:49:27-05:00,1653,1.136,2437,0
2/8/15,transport,transport,2015-02-08T19:00:45-05:00,2015-02-08T19:02:00-05:00,75,0.363,0,0
2/8/15,walking,walking,2015-02-08T19:02:43-05:00,2015-02-08T19:04:46-05:00,123,0.077,166,0
2/8/15,walking,walking,2015-02-08T20:57:50-05:00,2015-02-08T20:58:20-05:00,30,0.009,30,0
2/8/15,walking,walking,2015-02-08T21:09:47-05:00,2015-02-08T21:11:52-05:00,125,0.058,116,0
2/8/15,walking,walking,2015-02-08T21:29:52-05:00,2015-02-08T21:38:54-05:00,542,0.343,794,0
2/8/15,walking,walking,2015-02-08T21:54:31-05:00,2015-02-08T21:55:01-05:00,30,0.012,41,0
2/8/15,walking,walking,2015-02-08T23:11:01-05:00,2015-02-08T23:12:31-05:00,90,0.045,144,0
